id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,,teamName
2781113165,613,3,2,53,5,agh9ifb2mw3ivjusgedj7c3fe,0,81.3,79.5,5542136019,286,,5542136877,233,431,5542133587,56,Left,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113175,431,7,2,53,5,4ku8o6uf87yd8iecdalipo6wd,1,18.7,20.5,5542133645,285,,5542136849,233,613,5542133643,56,Back,,,,,,,,,,,,,,,,5es43b4a7fv0lkmp63dj439ey,G. Simeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113181,432,49,2,53,7,4ku8o6uf87yd8iecdalipo6wd,1,4.5,35.1,,,,,,,,,,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113313,433,1,2,53,15,4ku8o6uf87yd8iecdalipo6wd,1,4.3,45.6,5542134349,141,62.2,5542134347,140,5.4,5542134351,212,11.3,5542177411,189,,5542134353,213,1.47,5542134343,123,,5542134345,56,Back,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781121027,748,1,2,53,17,4ku8o6uf87yd8iecdalipo6wd,1,3.4,60.9,5542177571,189,,5542177577,141,96.9,5542177579,212,26.8,5542177575,140,13.8,5542177573,56,Back,5542177581,213,1.15,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113321,434,1,2,53,23,4ku8o6uf87yd8iecdalipo6wd,1,12.4,92,5542134389,141,93.8,5542134393,213,0.08,5542134387,140,26.4,5542134391,212,14.8,5542134385,56,Back,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113329,435,1,2,53,25,4ku8o6uf87yd8iecdalipo6wd,1,26.4,93.8,5542134435,213,3.19,5542134429,140,15.4,5542134427,56,Back,5542134433,212,11.6,5542134431,141,92.9,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113347,436,1,2,53,26,4ku8o6uf87yd8iecdalipo6wd,1,15.4,92.9,5542134505,56,Back,5542134507,140,37.4,5542134513,213,5.77,5542177763,155,,5542134511,212,26.5,5542134509,141,73.8,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781121089,749,61,2,53,27,4ku8o6uf87yd8iecdalipo6wd,0,40.2,81.5,5542177897,56,Back,,,,,,,,,,,,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113345,614,49,2,53,28,agh9ifb2mw3ivjusgedj7c3fe,1,65.5,28.3,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113367,615,1,2,53,29,agh9ifb2mw3ivjusgedj7c3fe,1,68.6,34.9,5542134637,140,78.3,5542134643,213,0.24,5542134639,141,38.6,5542134641,212,10.5,5542134635,56,Center,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113373,616,1,2,53,31,agh9ifb2mw3ivjusgedj7c3fe,0,77.9,38.2,5542134673,141,26.2,5542134675,212,8.4,5542134669,56,Center,5542134677,213,4.93,5542134671,140,79.6,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113389,437,49,2,53,33,4ku8o6uf87yd8iecdalipo6wd,1,21.9,77.5,,,,,,,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113401,438,1,2,53,35,4ku8o6uf87yd8iecdalipo6wd,1,22.6,92.3,5542134889,212,12.9,5542134887,141,95.7,5542134891,213,0.18,5542134883,56,Back,5542134885,140,34.7,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113405,439,1,2,53,39,4ku8o6uf87yd8iecdalipo6wd,0,39.8,92.6,5542134907,140,56.3,5542134909,141,92.3,5542134913,213,6.27,5542134911,212,17.3,5542134905,56,Left,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113403,617,8,2,53,39,agh9ifb2mw3ivjusgedj7c3fe,1,52.5,10.9,5542134895,56,Right,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113409,618,49,2,53,41,agh9ifb2mw3ivjusgedj7c3fe,1,55.3,4,,,,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113423,619,1,2,53,43,agh9ifb2mw3ivjusgedj7c3fe,1,58.6,4.6,5542135067,212,7.1,5542135069,213,2.06,5542135061,56,Right,5542135063,140,55.4,5542135065,141,13.8,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113431,620,1,2,53,48,agh9ifb2mw3ivjusgedj7c3fe,1,56.1,37.3,5542135111,140,53.1,5542135109,56,Center,5542135117,213,1.81,5542135113,141,56.1,5542135115,212,13.2,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113441,621,1,2,53,51,agh9ifb2mw3ivjusgedj7c3fe,1,53.6,56.1,5542135177,213,6.01,5542135173,141,52.4,5542135175,212,9.2,5542135171,140,62,5542135169,56,Center,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113447,622,1,2,53,55,agh9ifb2mw3ivjusgedj7c3fe,1,72,54.5,5542135213,213,5.39,5542135207,140,75.5,5542135205,56,Center,5542135209,141,47.8,5542135211,212,5.9,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113449,623,1,2,53,55,agh9ifb2mw3ivjusgedj7c3fe,0,75.5,48.4,5542135221,140,81.2,5542135227,213,0.68,5542135219,56,Center,5542135225,212,7.7,5542135223,141,55.5,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113459,440,12,2,53,59,4ku8o6uf87yd8iecdalipo6wd,1,19,46.5,5542135287,213,0.32,5542135281,140,21.5,5542135283,141,47.8,5542135279,56,Back,5542135285,212,2.8,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113461,441,49,2,54,0,4ku8o6uf87yd8iecdalipo6wd,1,20.3,42.4,,,,,,,,,,,,,,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113471,442,1,2,54,0,4ku8o6uf87yd8iecdalipo6wd,1,20.3,42.4,5542135321,212,16.5,5542135313,140,13.2,5542135309,56,Back,5542135317,141,20.8,5542135323,213,4.24,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113475,443,1,2,54,1,4ku8o6uf87yd8iecdalipo6wd,0,13.2,20.8,5542135337,212,12.4,5542135339,213,0.13,5542135331,56,Back,5542135333,140,24.9,5542135335,141,23.1,,,,,,,,,,5es43b4a7fv0lkmp63dj439ey,G. Simeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113463,624,8,2,54,1,agh9ifb2mw3ivjusgedj7c3fe,1,71.6,81.2,5542135289,56,Left,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113473,625,49,2,54,2,agh9ifb2mw3ivjusgedj7c3fe,1,74.3,82.6,,,,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113479,626,1,2,54,2,agh9ifb2mw3ivjusgedj7c3fe,0,75.5,82.6,5542135359,141,83.2,5542135393,286,,5542135361,212,1.6,5542135357,140,77,5542135387,233,444,5542135363,213,0.25,5542135355,56,Left,5542135385,236,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113481,444,74,2,54,2,4ku8o6uf87yd8iecdalipo6wd,1,21.4,21.8,5542135367,285,,5542135365,56,Back,5542135417,233,626,,,,,,,,,,,,,,,,5es43b4a7fv0lkmp63dj439ey,G. Simeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113501,445,49,2,54,5,4ku8o6uf87yd8iecdalipo6wd,1,26.4,22.9,,,,,,,,,,,,,,,,,,,,,,,,,5es43b4a7fv0lkmp63dj439ey,G. Simeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113525,446,1,2,54,5,4ku8o6uf87yd8iecdalipo6wd,1,26.4,22.9,5542135591,141,9,5542135595,213,5.21,5542135589,140,31.3,5542135587,56,Back,5542135593,212,10.8,,,,,,,,,,5es43b4a7fv0lkmp63dj439ey,G. Simeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113557,447,1,2,54,12,4ku8o6uf87yd8iecdalipo6wd,1,25.4,16.7,5542135725,56,Back,5542135731,212,11.2,5542135733,213,3.82,5542135727,140,17.1,5542135729,141,6.3,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113567,448,1,2,54,13,4ku8o6uf87yd8iecdalipo6wd,0,17.2,6.3,5542135795,213,6.15,5542135789,140,29.5,5542135787,56,Back,5542135793,212,13,5542135791,141,3.7,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113571,627,8,2,54,14,agh9ifb2mw3ivjusgedj7c3fe,1,66.7,96.5,5542135811,56,Left,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113597,449,5,2,54,15,4ku8o6uf87yd8iecdalipo6wd,1,30.2,-1.7,5542135921,56,Back,5542135951,233,628,5542135923,347,,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113581,628,5,2,54,15,agh9ifb2mw3ivjusgedj7c3fe,0,69.8,101.7,5542135959,233,449,5542135855,347,,5542135853,56,Left,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113823,452,18,2,54,39,4ku8o6uf87yd8iecdalipo6wd,1,0,0,5542137131,59,22,5542137179,55,453,5542137127,42,,5542137129,44,Forward,,,,,,,,,,,,,5es43b4a7fv0lkmp63dj439ey,G. Simeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113829,453,19,2,54,39,4ku8o6uf87yd8iecdalipo6wd,1,0,0,5542137169,55,452,5542137159,42,,5542137279,293,1,5542137165,59,12,5542138719,292,7,5542137163,145,7,5542137167,44,Midfielder,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113765,450,18,2,54,40,4ku8o6uf87yd8iecdalipo6wd,1,0,0,5542136805,42,,5542136835,55,451,5542136809,59,21,5542136807,44,Defender,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113769,451,19,2,54,40,4ku8o6uf87yd8iecdalipo6wd,1,0,0,5542136827,59,23,5542136829,44,Defender,5542138651,292,3,5542136821,42,,5542136831,55,450,5542136825,145,3,5542138653,293,1,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781114065,462,40,2,54,41,4ku8o6uf87yd8iecdalipo6wd,1,0,0,5542138311,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5542138319,194,548jzfl9higq44w9bgqvcjh05,5542138309,30,"7drgir9lcwfst8vxz07jboe6t, amxunh6enoc99r07cp7qt621h, cj3dik1dqyo2nf1jgmyn471sl, 3ga7qj3h3dbmqucxmaxhmrjdh, 548jzfl9higq44w9bgqvcjh05, 3gsprcdyogabeb8lr2y0bmytx, c83h08n0vnjvfgglyefy03h0p, 9e7ybe0nsu3byq2tteey3zuy2, 9ikkuxd19avliz1khcrm82gyy, 716n1970vi9rvw5b4w9qmjfth, 7yngrviue4iji7w0f9ql07j6x, 2yt9oajv9dkbju8tgy1g2nmqd, d0di86falsvqnl1c4ev98my5m, ieu0x9fy8hpqyztdjg8bgpnt, 59234as8h70fejyfm7492np3p, 6xulax65kp4aid70nk7g5jr2t, ejcyvgclry4g5pc2rtptifphx, 6akzpi6rd6qq0ke07ojnhpoet, bqmhsb2bsuuuijw2ci39l01k9, 6fdvv4zs5pl6qj7pp6tsp5iad",5542138317,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5542138315,130,2,5542138313,59,"1, 14, 23, 5, 2, 15, 4, 8, 19, 7, 12, 13, 31, 16, 20, 24, 11, 9, 17, 10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113931,454,1,2,55,7,4ku8o6uf87yd8iecdalipo6wd,0,25.1,0,5542137603,56,Back,5542137605,140,40.3,5542137607,141,12.8,5542137611,213,0.54,5542137609,212,18.7,5542137601,107,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113929,629,44,2,55,8,agh9ifb2mw3ivjusgedj7c3fe,1,58.6,87.6,5542137707,233,455,5542137597,56,Left,5542137599,286,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113937,455,44,2,55,8,4ku8o6uf87yd8iecdalipo6wd,0,41.4,12.4,5542137639,56,Back,5542137723,233,629,5542137641,285,,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113939,630,1,2,55,9,agh9ifb2mw3ivjusgedj7c3fe,0,56.8,88.3,5542137661,140,65.3,5542137667,213,6.04,5542137659,56,Left,5542137657,3,,5542137665,212,9.2,5542137663,141,85.1,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113957,456,61,2,55,10,4ku8o6uf87yd8iecdalipo6wd,0,33.1,16.4,5542137753,56,Back,,,,,,,,,,,,,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113959,631,1,2,55,11,agh9ifb2mw3ivjusgedj7c3fe,1,66.1,82.6,5542137769,212,4.2,5542137767,141,82.9,5542137765,140,70.1,5542137771,213,0.05,5542137763,56,Left,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113965,632,1,2,55,12,agh9ifb2mw3ivjusgedj7c3fe,1,70.2,82.9,5542137813,212,2.1,5542137799,56,Left,5542137817,213,2.59,5542137805,140,68.5,5542137809,141,84.5,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113969,633,49,2,55,13,agh9ifb2mw3ivjusgedj7c3fe,1,68.5,84.5,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113973,634,1,2,55,14,agh9ifb2mw3ivjusgedj7c3fe,1,68.5,84.5,5542137839,213,5.86,5542137831,56,Left,5542137833,140,73,5542137835,141,81.4,5542137837,212,5.2,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113975,635,3,2,55,14,agh9ifb2mw3ivjusgedj7c3fe,0,74.9,76.2,5542156585,286,,5542156603,233,457,5542137843,56,Center,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113979,457,7,2,55,14,4ku8o6uf87yd8iecdalipo6wd,0,25.1,23.8,5542137869,56,Back,5542155459,285,,5542156587,233,635,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781121405,1064,61,2,55,15,agh9ifb2mw3ivjusgedj7c3fe,1,72.8,77.5,5542179769,56,Center,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781113981,458,49,2,55,16,4ku8o6uf87yd8iecdalipo6wd,1,25.9,17,,,,,,,,,,,,,,,,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113995,459,1,2,55,16,4ku8o6uf87yd8iecdalipo6wd,1,21.3,11.4,5542137945,141,6.2,5542137943,140,25,5542137941,56,Back,5542137949,213,5.54,5542137947,212,5.3,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113997,460,1,2,55,17,4ku8o6uf87yd8iecdalipo6wd,0,25,6.2,5542137957,141,17.5,5542137959,212,7.8,5542137961,213,1.73,5542137953,56,Back,5542137955,140,23.8,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781113999,636,49,2,55,18,agh9ifb2mw3ivjusgedj7c3fe,1,70.7,84.7,,,,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781114013,637,1,2,55,18,agh9ifb2mw3ivjusgedj7c3fe,1,69.5,84.4,5542138031,140,58.1,5542138033,141,72.3,5542138035,212,14.5,5542138029,56,Center,5542138037,213,3.74,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781114031,638,1,2,55,20,agh9ifb2mw3ivjusgedj7c3fe,1,58,72.1,5542138121,140,63.9,5542138123,141,69.4,5542138125,212,6.5,5542138119,56,Center,5542138127,213,6,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781114033,639,4,2,55,24,agh9ifb2mw3ivjusgedj7c3fe,1,65.1,71.6,5542138137,13,,5542138143,265,,5542138145,286,,5542138165,233,461,5542138141,152,,5542138139,56,Center,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781114035,461,4,2,55,24,4ku8o6uf87yd8iecdalipo6wd,0,34.9,28.4,5542138155,152,,5542138153,56,Back,5542138157,265,,5542138151,13,,5542138169,233,639,5542138159,285,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781114151,640,1,2,55,42,agh9ifb2mw3ivjusgedj7c3fe,1,65.6,73.2,5542138801,212,21.6,5542138795,56,Center,5542138793,152,,5542138791,5,,5542138803,213,4.46,5542138797,140,60.5,5542138799,141,42.4,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781114191,641,1,2,55,45,agh9ifb2mw3ivjusgedj7c3fe,1,63.4,38.6,5542138943,141,23.3,5542138939,140,68.7,5542138947,212,11.8,5542138951,213,5.2,5542138935,56,Center,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781114195,642,1,2,55,48,agh9ifb2mw3ivjusgedj7c3fe,1,68.7,24.1,5542138979,56,Center,5542138981,140,61.7,5542138985,212,10.1,5542138983,141,34.2,5542138987,213,2.39,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781114207,643,1,2,55,50,agh9ifb2mw3ivjusgedj7c3fe,1,61.1,36.7,5542139063,140,63.8,5542139065,141,63.1,5542139069,213,1.41,5542139067,212,18.2,5542139061,56,Center,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781114231,644,1,2,55,53,agh9ifb2mw3ivjusgedj7c3fe,1,65.6,67.6,5542139193,213,1.26,5542139189,141,89.4,5542139185,56,Left,5542139191,212,15.6,5542139187,140,70.2,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781114245,645,1,2,55,56,agh9ifb2mw3ivjusgedj7c3fe,1,68.1,90.8,5542139285,212,16.3,5542139283,141,73.8,5542139287,213,3.93,5542139279,56,Center,5542139281,140,57.2,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781114269,646,1,2,55,58,agh9ifb2mw3ivjusgedj7c3fe,1,55.9,68.2,5542139431,141,66.4,5542139433,212,7,5542139427,56,Center,5542139429,140,62.5,5542139435,213,6.11,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781114277,647,1,2,56,1,agh9ifb2mw3ivjusgedj7c3fe,1,64,61.5,5542139473,213,5.97,5542139467,140,73.5,5542139469,141,56.7,5542139465,56,Center,5542139471,212,10.5,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781114281,648,1,2,56,2,agh9ifb2mw3ivjusgedj7c3fe,1,73.5,56.7,5542139509,213,4.53,5542139501,56,Center,5542139503,140,72.5,5542139505,141,48.1,5542139507,212,5.9,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781114285,649,1,2,56,3,agh9ifb2mw3ivjusgedj7c3fe,1,74,47.2,5542139557,141,58.8,5542139559,212,8.7,5542139561,213,1.13,5542139553,56,Center,5542139555,140,77.5,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
