id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,keyPass,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/11/value,,teamName
2772991635,723,2,2,56,19,agh9ifb2mw3ivjusgedj7c3fe,1,72.1,41.5,5497855363,56,Center,5497855361,7,abr79wsl0folgkyvl821ggs2c,5497855341,140,81.8,5497855343,141,37.4,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772991663,348,55,2,56,19,ba5e91hjacvma2sjvixn00pjo,1,20.3,61.1,,,,,,,,,,,,,,,,,,,,,,,,,cmdeqxibr6holfqg17ap9uihg,Yarek Gąsiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772991725,349,1,2,56,45,ba5e91hjacvma2sjvixn00pjo,0,14.2,50.6,5497855827,5,,5497855841,213,5.82,5497855839,212,68.2,5497855843,1,,5497855837,141,6.2,5497855893,189,,5497855835,140,72.4,5497855831,241,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,5497855833,56,Right,5497855829,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772991733,724,61,2,56,50,agh9ifb2mw3ivjusgedj7c3fe,1,29.6,90.9,5497855881,189,,5497855875,56,Back,,,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772991739,350,5,2,56,51,ba5e91hjacvma2sjvixn00pjo,1,69.8,-1.4,5497855897,233,725,5497855889,347,,5497855887,56,Right,,,,,,,,,,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772991737,725,5,2,56,51,agh9ifb2mw3ivjusgedj7c3fe,0,30.2,101.4,5497855901,233,350,5497855883,56,Back,5497855885,347,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772991787,351,1,2,57,8,ba5e91hjacvma2sjvixn00pjo,0,72.1,0,5497856147,212,12.1,5497856141,56,Right,5497856145,141,4,5497856143,140,83.1,5497856139,107,,5497856149,213,0.29,,,,,,,70ursnnskhuf7zkltyrudquax,M. Aarons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772991789,726,43,2,57,10,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,5497856153,285,0,5497856213,144,3,5497856151,56,Back,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772991793,727,12,2,57,11,agh9ifb2mw3ivjusgedj7c3fe,1,18.3,94.4,5497856167,56,Back,5497856205,167,,5497856177,15,,5497856171,141,100,5497856175,213,1.34,5497856169,140,19.3,5497856173,212,4.6,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772991813,352,5,2,57,11,ba5e91hjacvma2sjvixn00pjo,1,80.2,-0.8,5497856269,347,,5497856271,233,728,5497856267,56,Right,,,,,,,,,,,,,,,,70ursnnskhuf7zkltyrudquax,M. Aarons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772991799,728,5,2,57,11,agh9ifb2mw3ivjusgedj7c3fe,0,19.8,100.8,5497856197,347,,5497856277,233,352,5497856195,56,Back,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772991825,353,1,2,57,17,ba5e91hjacvma2sjvixn00pjo,1,79,0,5497856337,107,,5497856341,140,73.4,5497856345,212,15.3,5497856343,141,19.7,5497856339,56,Right,5497856347,213,1.97,,,,,,,70ursnnskhuf7zkltyrudquax,M. Aarons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772991827,354,1,2,57,18,ba5e91hjacvma2sjvixn00pjo,0,73.4,19.7,5497856355,141,3.4,5497856351,56,Right,5497856353,140,73.3,5497856359,213,4.7,5497856357,212,11.1,,,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772991829,729,8,2,57,19,agh9ifb2mw3ivjusgedj7c3fe,1,28.4,92.3,5497856361,56,Back,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772991863,355,5,2,57,20,ba5e91hjacvma2sjvixn00pjo,1,72.4,-1.3,5497856513,56,Right,5497856515,347,,5497856517,233,730,,,,,,,,,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772991833,730,5,2,57,20,agh9ifb2mw3ivjusgedj7c3fe,0,27.6,101.3,5497856375,56,Back,5497856533,233,355,5497856377,347,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772991867,356,1,2,57,26,ba5e91hjacvma2sjvixn00pjo,1,70.3,0,5497856537,107,,5497856549,1,,5497856547,213,2.7,5497856539,56,Back,5497856543,141,15.5,5497856545,212,26.7,5497856541,140,47.3,,,,70ursnnskhuf7zkltyrudquax,M. Aarons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772991877,357,1,2,57,27,ba5e91hjacvma2sjvixn00pjo,1,47,16.7,5497856637,141,43.3,5497856633,56,Back,5497856635,140,37.3,5497856639,212,20.8,5497856641,213,2.08,,,,,,,,,,6o76owze8y78ue9sb49g8kyz8,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772991895,358,1,2,57,31,ba5e91hjacvma2sjvixn00pjo,1,36.7,57.9,5497856663,141,77.4,5497856665,212,13.6,5497856661,140,33.7,5497856667,213,1.8,5497856659,56,Back,,,,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772991913,359,1,2,57,33,ba5e91hjacvma2sjvixn00pjo,0,35.9,82.5,5497856741,213,0.16,5497856743,1,,5497856739,212,37.4,5497856737,141,91.5,5497856731,155,,5497856735,140,71,5497856733,56,Left,,,,cmdeqxibr6holfqg17ap9uihg,Yarek Gąsiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772991915,731,44,2,57,37,agh9ifb2mw3ivjusgedj7c3fe,1,32.8,9.1,5497856779,233,360,5497856747,56,Back,5497856749,285,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772991917,360,44,2,57,37,ba5e91hjacvma2sjvixn00pjo,0,67.2,90.9,5497856785,233,731,5497856753,286,,5497856751,56,Left,,,,,,,,,,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772991925,732,1,2,57,37,agh9ifb2mw3ivjusgedj7c3fe,1,39.7,10.7,5497856799,212,6,5497856801,213,1.69,5497856797,141,19.4,5497856791,3,,5497856795,140,39,5497856793,56,Back,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772991927,733,1,2,57,39,agh9ifb2mw3ivjusgedj7c3fe,0,35.1,19.7,5497856805,157,,5497856807,56,Right,5497856811,141,0,5497856815,213,5.71,5497856809,140,56.3,5497856813,212,26.6,5497856817,1,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772991963,361,5,2,57,40,ba5e91hjacvma2sjvixn00pjo,1,44.8,101.8,5497856983,347,,5497856981,56,Back,5497856985,233,734,,,,,,,,,,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772991929,734,5,2,57,40,agh9ifb2mw3ivjusgedj7c3fe,0,55.2,-1.8,5497856819,56,Right,5497856821,347,,5497856989,233,361,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772991969,362,1,2,57,49,ba5e91hjacvma2sjvixn00pjo,1,29.8,100,5497857007,56,Back,5497857005,107,,5497857027,189,,5497857015,213,4.44,5497857011,141,88.1,5497857013,212,9.1,5497857009,140,27.5,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992155,363,1,2,57,50,ba5e91hjacvma2sjvixn00pjo,0,31.5,86.3,5497857999,213,6.09,5497858001,1,,5497858017,189,,5497857997,212,44.8,5497857989,157,,5497857993,140,73.4,5497857991,56,Center,5497857995,141,73.6,cmdeqxibr6holfqg17ap9uihg,Yarek Gąsiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772991967,735,49,2,57,55,agh9ifb2mw3ivjusgedj7c3fe,1,25.2,27.4,,,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772991973,736,1,2,57,56,agh9ifb2mw3ivjusgedj7c3fe,1,25.2,27.4,5497857039,212,8.2,5497857041,213,6.03,5497857037,141,24.4,5497857033,56,Back,5497857035,140,32.8,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772991993,737,1,2,57,57,agh9ifb2mw3ivjusgedj7c3fe,1,32.8,24.4,5497857125,212,13.8,5497857121,140,45,5497857123,141,17,5497857127,213,5.91,5497857119,56,Back,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992017,738,1,2,58,0,agh9ifb2mw3ivjusgedj7c3fe,1,43.9,17.6,5497857269,213,1.6,5497857267,212,16.3,5497857261,56,Back,5497857265,141,41.5,5497857263,140,43.4,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992025,739,1,2,58,8,agh9ifb2mw3ivjusgedj7c3fe,1,57.1,60.2,5497857279,56,Back,5497857283,141,41.6,5497857281,140,48.7,5497857285,212,15.4,5497857287,213,4.1,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992049,740,1,2,58,11,agh9ifb2mw3ivjusgedj7c3fe,1,50.3,41.2,5497857377,213,6.07,5497857369,56,Center,5497857373,141,35.2,5497857371,140,68.3,5497857375,212,19.3,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992065,741,1,2,58,13,agh9ifb2mw3ivjusgedj7c3fe,1,68.3,35.2,5497857449,56,Center,5497857457,213,0.8,5497857451,140,77.2,5497857455,212,13.4,5497857453,141,49.4,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992087,742,1,2,58,17,agh9ifb2mw3ivjusgedj7c3fe,1,86.5,39.5,5497858569,22,,5497857557,212,6.1,5497857553,140,84.8,5497857555,141,30.9,5497857551,56,Center,5497858565,210,16,5497857559,213,4.42,5497858567,154,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992091,743,16,2,58,19,agh9ifb2mw3ivjusgedj7c3fe,1,86.2,27.6,5497858595,328,,5497858593,103,1.3,5497858597,136,,5497857859,375,58:17.8,5497858599,230,99.3,5497857855,374,47:22.6,5497858601,231,48,5497858591,102,48.5,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,5497858579,78,,5497857851,72,5497857571,63,,5497858587,55,5497858583,154,5497858585,133,5497857573,56,5497857569,22,,5497858581,29,,,,,Center,,,,,,,,,,742,,Barcelona
2772992275,364,1,2,59,30,ba5e91hjacvma2sjvixn00pjo,1,49.9,49.9,5497858759,212,19.1,5497858757,141,43,5497858761,213,3.39,5497858755,140,32.3,5497858763,279,G,5497858753,56,Back,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992291,365,1,2,59,32,ba5e91hjacvma2sjvixn00pjo,0,32,42.7,5497858835,140,73.7,5497858831,157,,5497858833,56,Center,5497858837,141,77.3,5497858841,213,0.49,5497858839,212,49.7,5497858843,1,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992285,744,44,2,59,35,agh9ifb2mw3ivjusgedj7c3fe,1,29.4,21.6,5497858813,56,Back,5497858881,233,366,5497858815,285,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992293,366,44,2,59,35,ba5e91hjacvma2sjvixn00pjo,0,70.6,78.4,5497858885,233,744,5497858857,286,,5497858855,56,Center,,,,,,,,,,,,,,,,eg2jk0f0l2l1gurwwn2au6nyt,Sergi Canós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992295,745,1,2,59,35,agh9ifb2mw3ivjusgedj7c3fe,1,34.6,19.7,5497858867,140,39.9,5497858873,213,0.12,5497858863,3,,5497858869,141,20.7,5497858871,212,5.6,5497858865,56,Back,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992299,746,1,2,59,37,agh9ifb2mw3ivjusgedj7c3fe,1,39.9,20.7,5497858897,212,5,5497858893,140,44.4,5497858895,141,18.5,5497859177,155,,5497858891,56,Back,5497858899,213,5.98,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992303,747,1,2,59,38,agh9ifb2mw3ivjusgedj7c3fe,0,44.4,18.5,5497858909,168,,5497858913,140,54.1,5497858915,141,22.1,5497858911,56,Center,5497858917,212,10.5,5497858919,213,0.24,5497858907,3,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992311,367,1,2,59,38,ba5e91hjacvma2sjvixn00pjo,1,41.3,67.2,5497858959,140,57.1,5497858957,56,Center,5497858961,141,72,5497858955,3,,5497858965,213,0.19,5497858963,212,16.9,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992313,368,4,2,59,42,ba5e91hjacvma2sjvixn00pjo,1,54.8,74.2,5497858993,56,Center,5497858995,152,,5497859013,233,748,5497858985,13,,5497858989,294,,5497858997,286,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992315,748,4,2,59,42,agh9ifb2mw3ivjusgedj7c3fe,0,45.2,25.8,5497859007,285,,5497858999,13,,5497859001,294,,5497859005,152,,5497859019,233,368,5497859003,56,Back,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992341,369,1,2,59,59,ba5e91hjacvma2sjvixn00pjo,1,45.2,59.1,5497859651,189,,5497859127,140,53.9,5497859123,152,,5497859121,5,,5497859125,56,Center,5497859133,213,5.11,5497859129,141,27.5,5497859131,212,23.3,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992347,370,1,2,60,0,ba5e91hjacvma2sjvixn00pjo,1,53.9,27.5,5497859167,141,7,5497859171,213,5.47,5497859165,140,66.5,5497859163,56,Right,5497859169,212,19.2,,,,,,,,,,6o76owze8y78ue9sb49g8kyz8,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992355,371,1,2,60,2,ba5e91hjacvma2sjvixn00pjo,1,66.5,7,5497859229,141,17.8,5497859233,213,2.86,5497859231,212,26.2,5497859225,56,Back,5497859227,140,42.5,,,,,,,,,,70ursnnskhuf7zkltyrudquax,M. Aarons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992363,372,1,2,60,5,ba5e91hjacvma2sjvixn00pjo,1,41.8,21.4,5497859277,212,7.7,5497859273,140,44.5,5497859279,213,1.19,5497859271,56,Back,5497859275,141,31.9,,,,,,,,,,6o76owze8y78ue9sb49g8kyz8,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992383,373,1,2,60,8,ba5e91hjacvma2sjvixn00pjo,0,44.2,30.8,5497859355,140,83.6,5497859361,213,5.88,5497859351,155,,5497859363,1,,5497859353,56,Right,5497859357,141,5,5497859359,212,44.9,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992385,749,12,2,60,11,agh9ifb2mw3ivjusgedj7c3fe,1,14.5,90.1,5497859373,56,Back,5497859375,140,20.8,5497859381,213,0.86,5497859377,141,100,5497859379,212,10.1,5497859467,167,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992419,374,5,2,60,13,ba5e91hjacvma2sjvixn00pjo,1,78.4,-1.6,5497859549,347,,5497859559,233,750,5497859547,56,Right,,,,,,,,,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992387,750,5,2,60,13,agh9ifb2mw3ivjusgedj7c3fe,0,21.6,101.6,5497859383,56,Back,5497859385,347,,5497859581,233,374,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992447,375,1,2,60,28,ba5e91hjacvma2sjvixn00pjo,1,76.6,0,5497859759,140,82.2,5497859757,56,Center,5497859765,213,1.29,5497859755,107,,5497859761,141,28.1,5497859763,212,20.9,,,,,,,70ursnnskhuf7zkltyrudquax,M. Aarons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992451,376,1,2,60,31,ba5e91hjacvma2sjvixn00pjo,0,82.9,30.7,5497859805,212,15.3,5497859797,3,,5497859801,140,76.9,5497859803,141,51.2,5497859807,213,2,5497859811,156,,5497859799,56,Center,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992455,751,12,2,60,32,agh9ifb2mw3ivjusgedj7c3fe,1,26.9,57.3,5497859835,167,,5497859829,213,1.43,5497859827,212,30,5497859821,56,Back,5497859825,141,100,5497859823,140,30.9,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992465,377,5,2,60,33,ba5e91hjacvma2sjvixn00pjo,1,67.8,-1,5497859899,233,752,5497859883,347,,5497859881,56,Right,,,,,,,,,,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992457,752,5,2,60,33,agh9ifb2mw3ivjusgedj7c3fe,0,32.2,101,5497859831,56,Back,5497859833,347,,5497859905,233,377,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992481,378,1,2,60,39,ba5e91hjacvma2sjvixn00pjo,1,71.9,0,5497859959,213,2.04,5497859949,107,,5497859957,212,17.7,5497859953,140,64.3,5497859955,141,22.1,5497859951,56,Center,,,,,,,70ursnnskhuf7zkltyrudquax,M. Aarons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992487,379,1,2,60,42,ba5e91hjacvma2sjvixn00pjo,1,61.4,23.2,5497859979,141,42.4,5497859975,56,Back,5497859981,212,26.2,5497859983,213,2.62,5497859977,140,39.8,,,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992499,380,3,2,60,44,ba5e91hjacvma2sjvixn00pjo,1,43.4,49.4,5497860019,56,Back,5497860023,233,753,5497860021,286,,,,,,,,,,,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992495,753,45,2,60,44,agh9ifb2mw3ivjusgedj7c3fe,0,56.6,50.6,5497860029,233,380,5497860015,56,Center,5497860017,285,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992509,381,1,2,60,46,ba5e91hjacvma2sjvixn00pjo,1,60.3,64.8,5497860077,213,0.22,5497860071,140,88.4,5497860075,212,30.2,5497860069,56,Center,5497860073,141,74.4,5497860183,154,,5497860177,210,15,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Valencia
2772992511,382,15,2,60,51,ba5e91hjacvma2sjvixn00pjo,1,89.5,72,5497860189,78,,5497860207,147,68.1,5497860195,55,381,5497860205,146,91.5,5497860193,154,,5497860209,230,98.2,5497860215,233,754,5497860199,102,49.4,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,5497860085,22,,5497860191,29,5497860087,64,,5497860201,103,5497860123,72,5497860089,56,5497860127,82,5497860211,231,53.2,,,,,,Center,,,,,,,,,,,19,,Valencia
2772992515,754,10,2,60,51,agh9ifb2mw3ivjusgedj7c3fe,1,8.5,31.9,5497860111,56,Back,5497860109,94,,5497860221,233,382,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992519,383,5,2,60,53,ba5e91hjacvma2sjvixn00pjo,1,86.8,100.7,5497860121,347,,5497860141,233,755,5497860119,56,Left,,,,,,,,,,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992517,755,5,2,60,53,agh9ifb2mw3ivjusgedj7c3fe,0,13.2,-0.7,5497860115,56,Back,5497860145,233,383,5497860117,347,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992559,384,1,2,61,3,ba5e91hjacvma2sjvixn00pjo,1,87.4,100,5497860367,56,Left,5497860375,213,5.14,5497860365,107,,5497860371,141,82.8,5497860373,212,14.3,5497860369,140,93.1,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772997705,1171,83,2,61,5,agh9ifb2mw3ivjusgedj7c3fe,0,12,18.3,5497889493,399,eg2jk0f0l2l1gurwwn2au6nyt,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772992561,385,50,2,61,6,ba5e91hjacvma2sjvixn00pjo,1,91.4,80.8,5497860379,56,Left,5497860465,233,756,5497860381,286,,,,,,,,,,,,,,,,,eg2jk0f0l2l1gurwwn2au6nyt,Sergi Canós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772992569,756,7,2,61,6,agh9ifb2mw3ivjusgedj7c3fe,0,8.6,19.2,5497860447,233,385,5497860431,285,,5497860429,56,Back,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772997755,597,61,2,61,7,ba5e91hjacvma2sjvixn00pjo,1,90.4,84,5497889705,56,Left,,,,,,,,,,,,,,,,,,,,,,eg2jk0f0l2l1gurwwn2au6nyt,Sergi Canós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
