id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,teamName
2806660975,468,15,2,58,30,3kq9cckrnlogidldtdie2fkbl,1,73.6,56.1,2025-04-26T21:21:50.599Z,2025-04-26T21:25:50Z,5682456781,72,,5682457049,103,2.5,5682457055,147,49.8,5682457063,233,625,5682457053,146,98.5,5682457047,102,51.9,5682457051,215,,5682457039,76,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,5682456681,22,5682457041,29,,5682456685,56,Center,,5682456683,18,,5682457043,55,467,,,,,,,,,,,,,,Real Madrid
2806660987,625,10,2,58,30,agh9ifb2mw3ivjusgedj7c3fe,1,3.8,49.4,2025-04-26T21:21:50.699Z,2025-04-26T21:21:58Z,5682456743,56,Back,5682457091,233,468,5682456831,177,,5682456741,182,,5682456833,180,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661015,626,52,2,58,31,agh9ifb2mw3ivjusgedj7c3fe,1,3.8,49.4,2025-04-26T21:21:52.009Z,2025-04-26T21:21:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661109,627,1,2,58,37,agh9ifb2mw3ivjusgedj7c3fe,1,11.9,46.6,2025-04-26T21:21:57.999Z,2025-04-26T21:22:11Z,5682457473,213,5.66,5682457803,189,,5682457469,141,27.6,5682457465,56,Back,5682457463,123,,5682457467,140,29.1,5682457471,212,22.2,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806662395,654,50,2,58,43,agh9ifb2mw3ivjusgedj7c3fe,1,27.9,25.3,2025-04-26T21:22:03.699Z,2025-04-26T21:55:22Z,5682464425,233,469,5682464281,285,,5682464279,56,Back,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661105,469,7,2,58,43,3kq9cckrnlogidldtdie2fkbl,0,72.1,74.7,2025-04-26T21:22:03.700Z,2025-04-26T21:55:22Z,5682464407,233,654,5682461023,286,,5682461021,56,Center,,,,,,,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806661115,628,1,2,58,44,agh9ifb2mw3ivjusgedj7c3fe,0,28,23,2025-04-26T21:22:04.815Z,2025-04-26T21:22:05Z,5682457509,141,21.5,5682457511,212,2.1,5682457513,213,3.66,5682457505,56,Back,5682457515,236,,5682457521,286,,5682457517,233,470,5682457507,140,26.3,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661113,470,74,2,58,44,3kq9cckrnlogidldtdie2fkbl,1,75.9,73.2,2025-04-26T21:22:04.816Z,2025-04-26T21:23:09Z,5682457549,233,628,5682457497,285,,5682457495,56,Center,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806661127,471,49,2,58,45,3kq9cckrnlogidldtdie2fkbl,1,78.3,67.2,2025-04-26T21:22:05.847Z,2025-04-26T21:22:06Z,,,,,,,,,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806661253,630,51,2,58,45,agh9ifb2mw3ivjusgedj7c3fe,1,28.1,15.3,2025-04-26T21:22:05.945Z,2025-04-26T21:23:52Z,5682463139,169,472,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661137,472,13,2,58,46,3kq9cckrnlogidldtdie2fkbl,1,81.1,63.1,2025-04-26T21:22:06.519Z,2025-04-26T21:33:28Z,5682457623,18,,5682457625,56,Center,5682458031,230,96.3,5682457757,20,,5682458029,215,,5682458033,231,51.6,5682457621,22,,5682458027,103,36.1,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,5682458013,84,5682474933,120,,5682474935,458,,,5682458025,102,41.5,,,,,,,,,,,,,,,,,Real Madrid
2806661149,473,5,2,58,48,3kq9cckrnlogidldtdie2fkbl,0,101.6,39.6,2025-04-26T21:22:08.289Z,2025-04-26T21:38:58Z,5682457677,56,Center,5682457853,233,629,5682457679,346,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806661173,629,5,2,58,48,agh9ifb2mw3ivjusgedj7c3fe,1,-1.6,60.4,2025-04-26T21:22:08.289Z,2025-04-26T21:38:58Z,5682457831,233,473,5682457793,346,,5682457789,56,Back,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661347,631,1,2,59,4,agh9ifb2mw3ivjusgedj7c3fe,1,2.3,52.4,2025-04-26T21:22:24.768Z,2025-04-26T21:22:26Z,5682458767,212,22.5,5682458763,140,9.2,5682458765,141,21,5682458761,56,Back,5682458759,124,,5682458769,213,5.04,5682458773,237,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661363,632,1,2,59,6,agh9ifb2mw3ivjusgedj7c3fe,1,15.4,12.2,2025-04-26T21:22:26.624Z,2025-04-26T21:22:28Z,5682458859,140,28.5,5682458861,141,39.8,5682458857,56,Back,5682458863,212,23.3,5682458865,213,0.94,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661409,633,1,2,59,7,agh9ifb2mw3ivjusgedj7c3fe,1,28.3,39.8,2025-04-26T21:22:28.225Z,2025-04-26T21:22:31Z,5682459109,212,16.7,5682459101,155,,5682459111,213,5.28,5682459107,141,19.2,5682459103,56,Back,5682459105,140,36.9,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661429,634,1,2,59,11,agh9ifb2mw3ivjusgedj7c3fe,1,48,13.1,2025-04-26T21:22:31.520Z,2025-04-26T21:22:33Z,5682459195,56,Right,5682459201,212,8.4,5682459197,140,53.6,5682459203,213,5.49,5682459199,141,4.3,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661447,635,1,2,59,12,agh9ifb2mw3ivjusgedj7c3fe,1,52.3,5,2025-04-26T21:22:32.880Z,2025-04-26T21:22:35Z,5682459299,212,9.6,5682459301,213,1.38,5682459297,141,18.9,5682459293,56,Right,5682459295,140,54,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661495,636,1,2,59,14,agh9ifb2mw3ivjusgedj7c3fe,1,55.5,18.2,2025-04-26T21:22:35.200Z,2025-04-26T21:22:39Z,5682459519,213,5.32,5682459511,56,Right,5682459517,212,9,5682459513,140,60.4,5682459515,141,7.3,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661499,637,1,2,59,18,agh9ifb2mw3ivjusgedj7c3fe,1,70.1,6.2,2025-04-26T21:22:39.185Z,2025-04-26T21:22:40Z,5682459541,56,Right,5682459549,213,2.28,5682459547,212,7,5682459543,140,65.8,5682459545,141,14,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661521,638,1,2,59,19,agh9ifb2mw3ivjusgedj7c3fe,1,65.8,14,2025-04-26T21:22:40.128Z,2025-04-26T21:22:43Z,5682459685,56,Right,5682459691,212,10.8,5682459689,141,7.3,5682459693,213,3.58,5682459687,140,56.5,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661571,639,1,2,59,23,agh9ifb2mw3ivjusgedj7c3fe,1,55.4,15.3,2025-04-26T21:22:43.296Z,2025-04-26T21:22:48Z,5682459925,140,30.5,5682459923,56,Back,5682459927,141,18.5,5682459931,213,3.06,5682459929,212,26.2,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661605,640,1,2,59,28,agh9ifb2mw3ivjusgedj7c3fe,1,30.2,18.2,2025-04-26T21:22:48.369Z,2025-04-26T21:22:51Z,5682460133,140,23.8,5682460135,141,56.3,5682460137,212,26.8,5682460139,213,1.82,5682460131,56,Back,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661637,641,1,2,59,31,agh9ifb2mw3ivjusgedj7c3fe,1,23.8,56.3,2025-04-26T21:22:51.296Z,2025-04-26T21:22:54Z,5682460293,56,Back,5682460305,213,1.26,5682460303,212,20,5682460295,140,29.7,5682460299,141,84.2,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661639,642,1,2,59,34,agh9ifb2mw3ivjusgedj7c3fe,0,27.2,84.5,2025-04-26T21:22:54.450Z,2025-04-26T21:22:59Z,5682460317,141,84.8,5682460321,213,0.06,5682460315,140,30.3,5682460555,233,474,5682460553,236,,5682460313,56,Back,5682460319,212,3.3,5682460559,286,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,5682460311,155,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661669,474,74,2,59,34,3kq9cckrnlogidldtdie2fkbl,1,66.8,4.7,2025-04-26T21:22:54.451Z,2025-04-26T21:55:19Z,5682460523,56,Right,5682460525,285,,5682460561,233,642,,,,,,,,,,,,,,,,39gif4xfy8xddarasbsad56ok,A. Güler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806661679,475,5,2,59,37,3kq9cckrnlogidldtdie2fkbl,0,69.1,-0.6,2025-04-26T21:22:57.425Z,2025-04-26T21:38:59Z,5682460587,347,,5682460585,56,Right,5682461373,233,643,,,,,,,,,,,,,,,,39gif4xfy8xddarasbsad56ok,A. Güler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806661819,643,5,2,59,37,agh9ifb2mw3ivjusgedj7c3fe,1,30.9,100.6,2025-04-26T21:22:57.425Z,2025-04-26T21:38:59Z,5682461333,347,,5682461355,233,475,5682461331,56,Back,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661831,644,1,2,59,52,agh9ifb2mw3ivjusgedj7c3fe,1,30.2,100,2025-04-26T21:23:12.657Z,2025-04-26T21:23:21Z,5682461795,189,,5682461409,213,4.88,5682461401,56,Back,5682461403,140,32.6,5682461405,141,79,5682461399,107,,5682461407,212,15.4,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661855,645,1,2,59,54,agh9ifb2mw3ivjusgedj7c3fe,1,24.7,76.6,2025-04-26T21:23:14.705Z,2025-04-26T21:23:22Z,5682461539,213,3.52,5682461531,56,Back,5682461535,141,66.4,5682461533,140,7.9,5682461829,189,,5682461537,212,19,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661891,646,1,2,59,57,agh9ifb2mw3ivjusgedj7c3fe,1,6,64.3,2025-04-26T21:23:17.521Z,2025-04-26T21:23:21Z,5682461787,212,47.6,5682461779,196,,5682461783,140,29,5682461785,141,4,5682461789,213,5.24,5682461781,56,Back,5682461777,155,,5682461791,1,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661951,647,1,2,60,2,agh9ifb2mw3ivjusgedj7c3fe,1,37.1,12.5,2025-04-26T21:23:23.282Z,2025-04-26T21:23:27Z,5682462137,1,,5682462127,56,Center,5682462131,141,38.2,5682462129,140,68.2,5682462125,155,,5682462135,213,0.49,5682462133,212,37,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806661967,648,1,2,60,6,agh9ifb2mw3ivjusgedj7c3fe,1,69.1,22.7,2025-04-26T21:23:27.137Z,2025-04-26T21:23:28Z,5682462175,56,Center,5682462181,212,5.1,5682462177,140,67.4,5682462183,213,1.93,5682462179,141,29.7,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806662015,649,1,2,60,8,agh9ifb2mw3ivjusgedj7c3fe,1,74.5,40.3,2025-04-26T21:23:28.385Z,2025-04-26T21:23:39Z,5682462389,141,65.8,5682462739,210,13,5682462391,212,18.4,5682462387,140,80.4,5682462393,213,1.23,5682462741,154,,5682462385,56,Center,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806662021,650,13,2,60,11,agh9ifb2mw3ivjusgedj7c3fe,1,87.4,64,2025-04-26T21:23:31.586Z,2025-04-26T21:23:39Z,5682462753,29,,5682462423,56,Center,5682462763,103,5.6,5682462765,230,97.1,5682462755,154,,5682462573,72,,5682462751,75,,5682462761,102,36.3,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,5682462421,64,5682462419,22,,5682462757,55,649,,5682462767,231,53.1,,,,,,,,,,,,,,,,,Barcelona
2806662039,476,5,2,60,11,3kq9cckrnlogidldtdie2fkbl,1,-0.6,59.4,2025-04-26T21:23:32.058Z,2025-04-26T21:23:35Z,5682462487,56,Back,5682462489,346,,5682462491,233,651,,,,,,,,,,,,,,,,39gif4xfy8xddarasbsad56ok,A. Güler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662027,651,5,2,60,11,agh9ifb2mw3ivjusgedj7c3fe,0,100.6,40.6,2025-04-26T21:23:32.058Z,2025-04-26T21:38:59Z,5682462455,346,,5682462505,233,476,5682462453,56,Center,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806662251,477,1,2,60,35,3kq9cckrnlogidldtdie2fkbl,1,3.7,49.9,2025-04-26T21:23:56.090Z,2025-04-26T21:33:54Z,5682463547,140,13,5682463551,212,28.1,5682494423,189,,5682463545,56,Back,5682463543,124,,5682463557,237,,5682463549,141,11.1,5682463553,213,5.07,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662263,478,1,2,60,37,3kq9cckrnlogidldtdie2fkbl,1,13.1,29.3,2025-04-26T21:23:57.514Z,2025-04-26T22:02:00Z,5682463643,213,6.28,5682463645,1,,5682463639,141,29,5682463633,155,,5682463635,56,Back,5682463641,212,34.2,5682494349,189,,5682463637,140,45.7,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662281,479,1,2,60,38,3kq9cckrnlogidldtdie2fkbl,1,45.7,29,2025-04-26T21:23:58.891Z,2025-04-26T22:02:07Z,5682463739,213,4.55,5682463731,56,Back,5682463737,212,17.1,5682463733,140,43,5682463735,141,4.2,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662297,480,3,2,60,41,3kq9cckrnlogidldtdie2fkbl,0,64,6.2,2025-04-26T21:24:01.777Z,2025-04-26T21:24:06Z,5682463835,233,652,5682463769,56,Right,5682463771,286,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662301,652,7,2,60,41,agh9ifb2mw3ivjusgedj7c3fe,1,36,93.8,2025-04-26T21:24:01.778Z,2025-04-26T21:24:05Z,5682463825,233,480,5682463805,56,Back,5682463801,167,,5682463809,285,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806662313,481,5,2,60,42,3kq9cckrnlogidldtdie2fkbl,1,65.4,-1.8,2025-04-26T21:24:02.683Z,2025-04-26T21:38:59Z,5682463907,233,653,5682463867,56,Right,5682463869,347,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662321,653,5,2,60,42,agh9ifb2mw3ivjusgedj7c3fe,0,34.6,101.8,2025-04-26T21:24:02.683Z,2025-04-26T21:39:00Z,5682463927,233,481,5682463895,56,Back,5682463897,347,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806662401,482,1,2,60,51,3kq9cckrnlogidldtdie2fkbl,1,64.4,0,2025-04-26T21:24:11.883Z,2025-04-26T21:24:14Z,5682464307,213,2.91,5682464297,107,,5682464305,212,27.4,5682464303,141,7.3,5682464313,189,,5682464299,56,Back,5682464309,1,,5682464301,140,39,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662449,483,1,2,60,54,3kq9cckrnlogidldtdie2fkbl,1,36.1,11.6,2025-04-26T21:24:14.651Z,2025-04-26T21:24:19Z,5682464573,212,27.8,5682464575,213,1.8,5682464571,141,51.5,5682464569,140,30.2,5682464567,56,Back,,,,,,,,,,39gif4xfy8xddarasbsad56ok,A. Güler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662467,484,1,2,60,58,3kq9cckrnlogidldtdie2fkbl,1,33.8,69.4,2025-04-26T21:24:19.052Z,2025-04-26T21:24:22Z,5682464679,141,93.6,5682464683,213,1.37,5682464677,140,37,5682464681,212,16.8,5682464675,56,Back,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662499,485,1,2,61,5,3kq9cckrnlogidldtdie2fkbl,1,40.8,95.1,2025-04-26T21:24:25.947Z,2025-04-26T21:24:27Z,5682464847,213,5.87,5682464839,56,Center,5682464845,212,39.8,5682464843,141,71.4,5682464841,140,75.5,5682464849,1,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662507,486,3,2,61,7,3kq9cckrnlogidldtdie2fkbl,0,75.2,65.5,2025-04-26T21:24:27.372Z,2025-04-26T21:55:23Z,5682464869,56,Center,5682464871,286,,5682464925,233,655,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662503,655,7,2,61,7,agh9ifb2mw3ivjusgedj7c3fe,0,24.8,34.5,2025-04-26T21:24:27.373Z,2025-04-26T21:55:22Z,5682464861,56,Back,5682464863,285,,5682464909,233,486,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806662511,487,61,2,61,7,3kq9cckrnlogidldtdie2fkbl,1,75.1,68.8,2025-04-26T21:24:27.977Z,2025-04-26T21:24:28Z,5682464881,56,Center,,,,,,,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662523,656,49,2,61,8,agh9ifb2mw3ivjusgedj7c3fe,1,25.4,48.5,2025-04-26T21:24:28.531Z,2025-04-26T21:24:29Z,,,,,,,,,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806662531,657,1,2,61,8,agh9ifb2mw3ivjusgedj7c3fe,1,25.4,48.5,2025-04-26T21:24:28.643Z,2025-04-26T21:24:29Z,5682464971,140,23.7,5682464969,56,Back,5682464977,213,4.46,5682464973,141,38.5,5682464975,212,7,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806662591,658,1,2,61,9,agh9ifb2mw3ivjusgedj7c3fe,1,23.1,36.7,2025-04-26T21:24:29.507Z,2025-04-26T21:24:35Z,5682465289,212,9.6,5682465287,141,28.3,5682465279,56,Back,5682465283,140,30.4,5682465291,213,5.64,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806662627,659,1,2,61,15,agh9ifb2mw3ivjusgedj7c3fe,0,42.2,27.1,2025-04-26T21:24:35.444Z,2025-04-26T21:24:39Z,5682465491,56,Center,5682465499,213,0.58,5682465501,1,,5682465489,155,,5682465497,212,53.1,5682465495,141,69.9,5682465493,140,84.5,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806662643,488,12,2,61,19,3kq9cckrnlogidldtdie2fkbl,1,15.4,31.5,2025-04-26T21:24:39.596Z,2025-04-26T21:24:42Z,5682465605,213,5.86,5682465603,212,32.3,5682465599,140,43.5,5682465597,56,Back,5682465601,141,12,,,,,,,,,,atj6u4qul0o2ca57etbmes07o,Raúl Asencio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662649,489,49,2,61,21,3kq9cckrnlogidldtdie2fkbl,1,43.5,12,2025-04-26T21:24:42.204Z,2025-04-26T21:24:42Z,,,,,,,,,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662749,490,1,2,61,30,3kq9cckrnlogidldtdie2fkbl,1,70,36.5,2025-04-26T21:24:50.364Z,2025-04-26T21:24:54Z,5682466127,56,Center,5682466129,140,70,5682466131,141,55,5682466135,213,1.57,5682466133,212,12.6,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662789,491,1,2,61,34,3kq9cckrnlogidldtdie2fkbl,1,73.5,54,2025-04-26T21:24:54.477Z,2025-04-26T21:25:00Z,5682466377,140,97.7,5682466375,56,Right,5682466373,155,,5682466381,212,39.7,5682466385,1,,5682466379,141,9.1,5682466383,213,5.41,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662837,492,1,2,61,40,3kq9cckrnlogidldtdie2fkbl,1,94.5,11.3,2025-04-26T21:25:00.333Z,2025-04-26T21:25:05Z,5682466651,56,Center,5682466659,213,2.2,5682466657,212,18.8,5682466653,140,84,5682466655,141,33.7,,,,,,,,,,39gif4xfy8xddarasbsad56ok,A. Güler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662849,493,1,2,61,45,3kq9cckrnlogidldtdie2fkbl,0,91.8,24.3,2025-04-26T21:25:05.373Z,2025-04-26T21:25:07Z,5682466733,56,Center,5682466735,140,95.7,5682466741,213,1.38,5682466737,141,56.2,5682466729,2,,5682466739,212,22.1,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662889,660,12,2,61,47,agh9ifb2mw3ivjusgedj7c3fe,1,3.7,42.1,2025-04-26T21:25:07.893Z,2025-04-26T21:25:09Z,5682466917,56,Back,5682466919,140,3,5682466921,141,73.5,5682466925,213,1.61,5682466923,212,21.4,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806662891,661,12,2,61,48,agh9ifb2mw3ivjusgedj7c3fe,1,2.1,72.4,2025-04-26T21:25:09.060Z,2025-04-26T21:25:10Z,5682466935,56,Back,5682466943,213,1.41,5682466981,167,,5682466937,140,5.2,5682466941,212,20.4,5682466939,141,100,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806662913,494,5,2,61,49,3kq9cckrnlogidldtdie2fkbl,1,94,-1.6,2025-04-26T21:25:09.605Z,2025-04-26T21:39:00Z,5682467017,56,Right,5682467019,347,,5682467033,233,662,,,,,,,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806662899,662,5,2,61,49,agh9ifb2mw3ivjusgedj7c3fe,0,6,101.6,2025-04-26T21:25:09.605Z,2025-04-26T21:25:14Z,5682466961,56,Back,5682467049,233,494,5682466963,347,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806662937,495,1,2,61,51,3kq9cckrnlogidldtdie2fkbl,1,92.7,0,2025-04-26T21:25:11.933Z,2025-04-26T21:25:13Z,5682467129,107,,5682467131,56,Right,5682467139,213,2.27,5682467135,141,10.1,5682467133,140,86.5,5682467137,212,10.1,,,,,,,39gif4xfy8xddarasbsad56ok,A. Güler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
