id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,teamName
2765787935,559,1,1,47,42,agh9ifb2mw3ivjusgedj7c3fe,1,10.5,48.5,2025-01-15T20:50:51.184Z,2025-01-15T20:50:53Z,5458872369,56,Back,5458872375,212,24.6,5458872377,213,1.26,5458872373,141,82.9,5458872371,140,17.6,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765787947,560,1,1,47,44,agh9ifb2mw3ivjusgedj7c3fe,1,17.6,82.9,2025-01-15T20:50:52.976Z,2025-01-15T20:50:54Z,5458872441,212,23.5,5458872443,213,0.36,5458872437,140,38.5,5458872435,56,Back,5458872439,141,95.1,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765787971,561,1,1,47,46,agh9ifb2mw3ivjusgedj7c3fe,1,37.6,95.7,2025-01-15T20:50:54.415Z,2025-01-15T20:50:57Z,5458872619,140,34.6,5458872625,213,4.46,5458872617,56,Back,5458872621,141,77.6,5458872623,212,12.7,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765787991,562,1,1,47,49,agh9ifb2mw3ivjusgedj7c3fe,1,33.8,70.5,2025-01-15T20:50:57.696Z,2025-01-15T20:51:01Z,5458872735,196,,5458872739,140,46.4,5458872747,1,,5458872733,155,,5458872745,213,5,5458872741,141,3.7,5458872737,56,Back,5458872743,212,47.3,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788001,563,1,1,47,52,agh9ifb2mw3ivjusgedj7c3fe,0,46.4,3.5,2025-01-15T20:51:00.993Z,2025-01-15T20:51:02Z,5458872815,213,1.21,5458872807,56,Right,5458872809,140,50.1,5458872811,141,18.5,5458872813,212,10.9,5458872805,3,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788007,341,49,1,47,55,ah8dala7suqqkj04n2l8xz4zd,1,44.3,92.4,2025-01-15T20:51:03.488Z,2025-01-15T20:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,c4je25rkbg2n45xs5iurevhlh,Juanmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788051,342,1,1,47,56,ah8dala7suqqkj04n2l8xz4zd,1,38.6,90.6,2025-01-15T20:51:04.582Z,2025-01-15T20:51:07Z,5458873063,213,4.86,5458873061,212,8.5,5458873057,140,39.8,5458873059,141,78.2,5458873053,56,Back,,,,,,,,,,c4je25rkbg2n45xs5iurevhlh,Juanmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788073,343,1,1,47,59,ah8dala7suqqkj04n2l8xz4zd,0,42.9,67.2,2025-01-15T20:51:07.751Z,2025-01-15T20:51:10Z,5458873171,212,29.1,5458873173,213,5.47,5458873167,140,62,5458873169,141,36.1,5458873165,56,Center,5458873163,155,,,,,,,,5o07mnpidavbe0hqoqzwgom50,Sergi Altimira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788085,564,1,1,48,2,agh9ifb2mw3ivjusgedj7c3fe,1,33.3,69.7,2025-01-15T20:51:10.703Z,2025-01-15T20:51:12Z,5458873281,141,54.8,5458873283,212,15.5,5458873279,140,44.5,5458873275,157,,5458873285,213,5.57,5458873287,1,,5458873277,56,Back,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788091,565,49,1,48,3,agh9ifb2mw3ivjusgedj7c3fe,1,37,61.2,2025-01-15T20:51:11.999Z,2025-01-15T20:51:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788197,566,1,1,48,11,agh9ifb2mw3ivjusgedj7c3fe,1,41.5,51.9,2025-01-15T20:51:19.695Z,2025-01-15T20:51:21Z,5458873749,212,14,5458873745,140,53.1,5458873743,56,Center,5458873751,213,0.52,5458873747,141,62.1,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788221,567,1,1,48,12,agh9ifb2mw3ivjusgedj7c3fe,0,53.1,62.1,2025-01-15T20:51:21.055Z,2025-01-15T20:55:48Z,5458873847,212,10,5458873841,56,Center,5458873843,140,56.8,5458873845,141,48.5,5458873849,213,5.11,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788233,344,1,1,48,14,ah8dala7suqqkj04n2l8xz4zd,1,37.1,65.1,2025-01-15T20:51:22.838Z,2025-01-15T20:51:23Z,5458873895,213,2.08,5458873887,56,Back,5458873889,140,34.2,5458873893,212,6.3,5458873891,141,73.2,,,,,,,,,,5o07mnpidavbe0hqoqzwgom50,Sergi Altimira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788237,345,49,1,48,15,ah8dala7suqqkj04n2l8xz4zd,1,34.9,73.2,2025-01-15T20:51:23.752Z,2025-01-15T20:51:24Z,,,,,,,,,,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788253,346,1,1,48,16,ah8dala7suqqkj04n2l8xz4zd,1,35.7,75.2,2025-01-15T20:51:24.527Z,2025-01-15T20:51:26Z,5458874011,213,5.2,5458874007,141,66.8,5458874005,140,38.6,5458874009,212,6.5,5458874003,56,Back,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788267,347,1,1,48,18,ah8dala7suqqkj04n2l8xz4zd,1,38.1,67.1,2025-01-15T20:51:26.382Z,2025-01-15T20:51:27Z,5458874069,141,60.9,5458874065,56,Back,5458874071,212,5.6,5458874073,213,4,5458874067,140,34.6,,,,,,,,,,5o07mnpidavbe0hqoqzwgom50,Sergi Altimira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788261,568,83,1,48,18,agh9ifb2mw3ivjusgedj7c3fe,0,57.2,30.7,2025-01-15T20:51:26.822Z,2025-01-15T20:51:29Z,5458874137,399,3ub05nnpt9o7s387z6oj8vf56,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788275,348,1,1,48,19,ah8dala7suqqkj04n2l8xz4zd,1,35.5,59.1,2025-01-15T20:51:27.518Z,2025-01-15T20:51:28Z,5458874109,212,8.6,5458874105,140,29.8,5458874103,56,Back,5458874111,213,3.94,5458874107,141,50,,,,,,,,,,3ub05nnpt9o7s387z6oj8vf56,J. Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788347,349,1,1,48,20,ah8dala7suqqkj04n2l8xz4zd,1,29.6,51.8,2025-01-15T20:51:28.822Z,2025-01-15T20:51:35Z,5458874403,213,3.08,5458874401,212,21.1,5458874397,140,9.5,5458874395,56,Back,5458874399,141,53.7,,,,,,,,,,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788363,350,1,1,48,27,ah8dala7suqqkj04n2l8xz4zd,0,11.4,75,2025-01-15T20:51:35.438Z,2025-01-15T20:51:37Z,5458874497,212,51.1,5458874489,155,,5458874491,56,Left,5458874493,140,58.7,5458874495,141,92.7,5458874499,213,0.24,5458874501,1,,,,,2b7ankpb026wngkg3hgppev6y,Fran Vieites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788379,569,1,1,48,30,agh9ifb2mw3ivjusgedj7c3fe,1,34.4,11,2025-01-15T20:51:38.367Z,2025-01-15T20:51:39Z,5458874569,212,17.5,5458874565,140,50.4,5458874561,3,,5458874563,56,Right,5458874567,141,3.8,5458874571,213,6,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788399,570,1,1,48,31,agh9ifb2mw3ivjusgedj7c3fe,0,50.1,3.7,2025-01-15T20:51:39.605Z,2025-01-15T20:51:40Z,5458874655,157,,5458874667,1,,5458874659,140,73,5458874661,141,3.8,5458874663,212,24,5458874665,213,0,5458874657,56,Right,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788443,351,61,1,48,34,ah8dala7suqqkj04n2l8xz4zd,1,34.8,93.5,2025-01-15T20:51:42.690Z,2025-01-15T20:51:42Z,5458874841,56,Back,,,,,,,,,,,,,,,,,,,,,,2r4450bqkmpcf1ogmcfhvczmy,Natan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788475,352,1,1,48,36,ah8dala7suqqkj04n2l8xz4zd,1,30.6,82.7,2025-01-15T20:51:44.326Z,2025-01-15T20:51:46Z,5458875027,141,63.5,5458875031,213,3.68,5458875029,212,25.4,5458875025,140,9.8,5458875023,56,Back,,,,,,,,,,3ub05nnpt9o7s387z6oj8vf56,J. Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788485,353,1,1,48,38,ah8dala7suqqkj04n2l8xz4zd,0,10.1,58.7,2025-01-15T20:51:46.742Z,2025-01-15T20:51:47Z,5458875073,56,Back,5458875071,157,,5458875075,140,29.7,5458875081,213,5.8,5458875083,1,,5458875079,212,23.2,5458875077,141,42.8,,,,2b7ankpb026wngkg3hgppev6y,Fran Vieites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788499,571,49,1,48,39,agh9ifb2mw3ivjusgedj7c3fe,1,68.1,49,2025-01-15T20:51:48.119Z,2025-01-15T20:54:47Z,,,,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788529,354,45,1,48,40,ah8dala7suqqkj04n2l8xz4zd,0,31.6,46,2025-01-15T20:51:48.824Z,2025-01-15T20:54:46Z,5458875249,285,,5458875247,56,Back,5458885273,233,572,,,,,,,,,,,,,,,,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788507,572,3,1,48,40,agh9ifb2mw3ivjusgedj7c3fe,1,68.4,54,2025-01-15T20:51:48.824Z,2025-01-15T20:55:06Z,5458875177,56,Center,5458875179,286,,5458885269,233,354,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765790635,586,61,1,48,41,agh9ifb2mw3ivjusgedj7c3fe,0,72.7,64.5,2025-01-15T20:51:49.207Z,2025-01-15T20:54:54Z,5458885455,56,Center,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765790759,587,61,1,48,42,agh9ifb2mw3ivjusgedj7c3fe,1,73.4,64.2,2025-01-15T20:51:50.607Z,2025-01-15T20:55:04Z,5458885913,56,Center,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765789175,360,61,1,48,42,ah8dala7suqqkj04n2l8xz4zd,1,27.2,39.1,2025-01-15T20:51:50.991Z,2025-01-15T20:54:56Z,5458878397,56,Back,,,,,,,,,,,,,,,,,,,,,,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788575,355,1,1,48,45,ah8dala7suqqkj04n2l8xz4zd,0,31.8,42.2,2025-01-15T20:51:53.671Z,2025-01-15T20:53:01Z,5458875523,141,25,5458879233,1,,5458879231,157,,5458875521,140,39.5,5458875525,212,14.2,5458875527,213,5.32,5458875519,56,Back,,,,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788565,573,8,1,48,45,agh9ifb2mw3ivjusgedj7c3fe,1,56.8,73.6,2025-01-15T20:51:53.695Z,2025-01-15T20:51:53Z,5458875471,56,Center,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788585,574,49,1,48,47,agh9ifb2mw3ivjusgedj7c3fe,1,71.3,74.7,2025-01-15T20:51:55.488Z,2025-01-15T20:51:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788607,575,1,1,48,47,agh9ifb2mw3ivjusgedj7c3fe,1,73.4,74.5,2025-01-15T20:51:55.839Z,2025-01-15T20:51:58Z,5458875683,56,Center,5458875691,141,54.2,5458875687,140,77.3,5458875703,213,5,5458875697,212,14.4,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788611,576,1,1,48,49,agh9ifb2mw3ivjusgedj7c3fe,0,77.2,59.7,2025-01-15T20:51:58.191Z,2025-01-15T20:53:13Z,5458880149,236,,5458875727,212,3.4,5458875721,56,Center,5458875723,140,80.4,5458880151,233,356,5458875729,213,0.22,5458880155,286,,5458875725,141,60.8,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788621,356,74,1,48,49,ah8dala7suqqkj04n2l8xz4zd,1,21.5,44.5,2025-01-15T20:51:58.192Z,2025-01-15T20:55:40Z,5458880101,285,,5458875783,56,Back,5458880159,233,576,,,,,,,,,,,,,,,,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788647,357,49,1,48,52,ah8dala7suqqkj04n2l8xz4zd,1,20.8,35.8,2025-01-15T20:52:00.390Z,2025-01-15T20:52:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3ub05nnpt9o7s387z6oj8vf56,J. Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788663,358,1,1,48,53,ah8dala7suqqkj04n2l8xz4zd,0,20.8,35.8,2025-01-15T20:52:01.605Z,2025-01-15T20:55:30Z,5458876025,212,10.1,5458876019,56,Back,5458876027,213,0.95,5458876021,140,26.4,5458876023,141,47.8,,,,,,,,,,3ub05nnpt9o7s387z6oj8vf56,J. Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765791131,588,1,1,48,54,agh9ifb2mw3ivjusgedj7c3fe,0,68.4,48.1,2025-01-15T20:52:02.349Z,2025-01-15T20:55:41Z,5458887475,140,69.2,5458887777,286,,5458887479,212,1.1,5458887481,213,5.56,5458887473,56,Center,5458887771,236,,5458887773,233,359,5458887477,141,47,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788669,359,74,1,48,54,ah8dala7suqqkj04n2l8xz4zd,1,26.3,47.8,2025-01-15T20:52:02.350Z,2025-01-15T20:55:30Z,5458887399,285,,5458887521,233,588,5458876049,56,Back,,,,,,,,,,,,,,,,5o07mnpidavbe0hqoqzwgom50,Sergi Altimira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788691,577,49,1,48,56,agh9ifb2mw3ivjusgedj7c3fe,1,65.9,61.8,2025-01-15T20:52:04.574Z,2025-01-15T20:52:04Z,,,,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788721,578,1,1,48,56,agh9ifb2mw3ivjusgedj7c3fe,1,65.9,61.8,2025-01-15T20:52:04.592Z,2025-01-15T20:52:06Z,5458876285,56,Center,5458876289,141,24,5458876291,212,30.3,5458876293,213,5.27,5458876287,140,81.2,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765788779,579,2,1,48,58,agh9ifb2mw3ivjusgedj7c3fe,1,81.9,27.4,2025-01-15T20:52:06.382Z,2025-01-15T20:54:22Z,5458876545,56,Center,5458876549,141,28.8,5458883019,7,cscn06kwqfzo09h0dc5ybt1pl,5458883785,343,3,5458876547,140,94.3,5458883017,8,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765789695,361,55,1,48,58,ah8dala7suqqkj04n2l8xz4zd,1,10.4,53.6,2025-01-15T20:52:06.383Z,2025-01-15T20:55:32Z,5458882799,343,3,,,,,,,,,,,,,,,,,,,,,,2r4450bqkmpcf1ogmcfhvczmy,Natan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765788781,580,84,1,48,59,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-15T20:52:07.495Z,2025-01-15T20:54:04Z,5458882739,436,16,5458876765,374,52:06.6,5458876769,375,48:58.4,5458879393,275,,5458879385,231,45.7,5458879389,138,,5458879371,55,579,5458882241,343,2,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,5458876559,62,5458879369,154,5458879365,81,5458876759,20,5458876561,56,5458879367,29,,,,,,Center,5458876557,22,,,5458879377,103,5458879375,102,5458879381,230,99.5,46,34.2,,,,,,,Barcelona
2765789707,581,43,1,50,21,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-15T20:53:29.646Z,2025-01-15T20:54:10Z,5458883069,144,55,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765789855,582,27,1,50,28,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-15T20:53:36.581Z,2025-01-15T20:53:46Z,5458881725,201,,5458881733,364,,5458881729,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765789955,583,65,1,50,28,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-15T20:53:36.591Z,2025-01-15T20:54:01Z,5458882277,365,580,5458882559,336,,5458882275,329,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765790001,584,28,1,50,28,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-15T20:53:37.034Z,2025-01-15T21:15:51Z,5458882537,55,582,5458882535,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765790187,362,30,1,50,30,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2025-01-15T20:53:39.127Z,2025-01-15T20:56:08Z,5458883337,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765790183,585,30,1,50,30,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-15T20:53:39.127Z,2025-01-15T20:56:06Z,5458883331,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765804907,410,43,2,45,0,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2025-01-15T20:53:37.034Z,2025-01-15T21:15:50Z,5458954295,55,408,5458956315,144,28,5458954373,233,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765804949,411,43,2,45,0,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2025-01-15T20:53:37.034Z,2025-01-15T21:15:51Z,5458954533,233,584,5458954505,55,408,5458956379,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765804983,412,43,2,45,0,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2025-01-15T20:53:37.034Z,2025-01-15T21:15:53Z,5458954723,233,584,5458954677,55,408,5458956463,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765805021,413,43,2,45,0,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2025-01-15T20:53:37.034Z,2025-01-15T21:15:54Z,5458955277,233,584,5458954903,55,408,5458956577,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765800097,364,18,2,45,0,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2025-01-15T21:09:13.578Z,2025-01-15T21:09:14Z,5458930747,44,Midfielder,5458930743,42,,5458930751,59,16,5458930781,55,365,,,,,,,,,,,,,5o07mnpidavbe0hqoqzwgom50,Sergi Altimira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765800103,365,19,2,45,0,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2025-01-15T21:09:13.579Z,2025-01-15T21:10:16Z,5458930773,59,46,5458934895,292,7,5458930771,145,4,5458930767,42,,5458930775,44,Midfielder,5458930777,55,364,5458934897,293,5,,,,7x4eg9m0ikbokn9x4nzyt2jv8,Mateo Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765800195,366,18,2,45,0,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2025-01-15T21:09:13.678Z,2025-01-15T21:58:11Z,5458931275,59,5,5458931313,55,367,5458931273,44,Defender,5458931271,41,,,,,,,,,,,,,,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765800199,367,19,2,45,0,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2025-01-15T21:09:13.679Z,2025-01-15T21:10:14Z,5458931301,44,Defender,5458931305,55,366,5458931297,59,3,5458934733,293,5,5458931283,41,,5458934731,292,4,5458931293,145,5,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765800651,368,32,2,45,0,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2025-01-15T21:09:53.450Z,2025-01-15T21:09:53Z,5458933573,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765800659,591,32,2,45,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-15T21:09:53.450Z,2025-01-15T21:09:55Z,5458933591,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765800663,592,1,2,45,0,agh9ifb2mw3ivjusgedj7c3fe,1,50.1,49.7,2025-01-15T21:09:53.526Z,2025-01-15T21:09:56Z,5458933615,279,S,5458933607,140,40.4,5458933609,141,53,5458933613,213,2.92,5458933611,212,10.4,5458933605,56,Back,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765800723,593,1,2,45,2,agh9ifb2mw3ivjusgedj7c3fe,1,39.9,53.3,2025-01-15T21:09:55.907Z,2025-01-15T21:09:58Z,5458933925,212,13.9,5458933921,140,32.8,5458933923,141,70.5,5458933919,56,Back,5458933927,213,2.14,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765800737,594,1,2,45,5,agh9ifb2mw3ivjusgedj7c3fe,1,32.5,77.3,2025-01-15T21:09:58.819Z,2025-01-15T21:10:00Z,5458933989,141,96.5,5458933993,213,1.1,5458933991,212,14.6,5458933985,56,Back,5458933987,140,38.8,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765800759,595,1,2,45,6,agh9ifb2mw3ivjusgedj7c3fe,1,37.7,96.5,2025-01-15T21:10:00.035Z,2025-01-15T21:10:02Z,5458934069,56,Back,5458934075,212,15.2,5458934077,213,4.87,5458934073,141,74.5,5458934071,140,40,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
