id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/value,teamName
2795149231,590,5,2,60,37,agh9ifb2mw3ivjusgedj7c3fe,0,73.4,101.4,2025-04-02T20:54:30.619Z,2025-04-02T21:28:52Z,5619145109,233,459,5619145041,347,,5619145039,56,Left,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149265,460,1,2,60,46,4ku8o6uf87yd8iecdalipo6wd,1,23.2,0,2025-04-02T20:54:39.705Z,2025-04-02T20:54:41Z,5619145259,212,9.5,5619145253,56,Back,5619145257,141,12.7,5619145255,140,21.6,5619145251,107,,5619145261,213,1.75,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149295,461,1,2,60,47,4ku8o6uf87yd8iecdalipo6wd,1,20.4,12.7,2025-04-02T20:54:41.113Z,2025-04-02T20:54:45Z,5619145415,140,19,5619145417,141,6.1,5619145421,213,4.4,5619145419,212,4.7,5619145413,56,Back,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149319,462,1,2,60,51,4ku8o6uf87yd8iecdalipo6wd,0,8.9,2.3,2025-04-02T20:54:44.890Z,2025-04-02T20:54:48Z,5619145559,1,,5619145553,141,3.1,5619145563,233,591,5619145557,213,0.09,5619145567,286,,5619145555,212,6,5619145549,56,Back,5619145561,236,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,5619145547,157,,5619145551,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149301,591,74,2,60,51,agh9ifb2mw3ivjusgedj7c3fe,1,85.5,93.3,2025-04-02T20:54:44.891Z,2025-04-02T20:54:49Z,5619145441,56,Left,5619145571,233,462,5619145443,285,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149331,463,5,2,60,53,4ku8o6uf87yd8iecdalipo6wd,1,27.2,-1.5,2025-04-02T20:54:46.549Z,2025-04-02T21:28:52Z,5619145615,347,,5619145623,233,592,5619145613,56,Back,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149307,592,5,2,60,53,agh9ifb2mw3ivjusgedj7c3fe,0,72.8,101.5,2025-04-02T20:54:46.549Z,2025-04-02T21:28:53Z,5619145631,233,463,5619145471,56,Left,5619145473,347,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149335,464,1,2,60,57,4ku8o6uf87yd8iecdalipo6wd,1,31.4,0,2025-04-02T20:54:50.905Z,2025-04-02T20:54:52Z,5619145647,212,10.3,5619145649,213,1.6,5619145643,140,31.1,5619145641,56,Back,5619145639,107,,5619145645,141,14,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149339,465,1,2,60,58,4ku8o6uf87yd8iecdalipo6wd,0,31.1,14,2025-04-02T20:54:51.706Z,2025-04-02T20:54:52Z,5619145669,140,37.1,5619145673,212,6.5,5619145675,213,6.05,5619145671,141,11.8,5619145667,56,Back,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149337,593,8,2,60,58,agh9ifb2mw3ivjusgedj7c3fe,1,59.4,90.9,2025-04-02T20:54:52.149Z,2025-04-02T20:54:52Z,5619145661,56,Left,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149343,594,49,2,60,59,agh9ifb2mw3ivjusgedj7c3fe,1,61.2,91.8,2025-04-02T20:54:52.853Z,2025-04-02T20:54:52Z,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149359,466,45,2,61,0,4ku8o6uf87yd8iecdalipo6wd,0,34.8,7.2,2025-04-02T20:54:53.653Z,2025-04-02T21:39:55Z,5619145751,56,Back,5619145793,233,595,5619145753,285,,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149353,595,3,2,61,0,agh9ifb2mw3ivjusgedj7c3fe,1,65.2,92.8,2025-04-02T20:54:53.653Z,2025-04-02T21:39:55Z,5619145729,286,,5619145763,233,466,5619145727,56,Left,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149355,596,61,2,61,1,agh9ifb2mw3ivjusgedj7c3fe,0,65.9,97.4,2025-04-02T20:54:54.245Z,2025-04-02T20:54:54Z,5619145735,56,Left,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149441,467,5,2,61,1,4ku8o6uf87yd8iecdalipo6wd,1,32.6,-1.5,2025-04-02T20:54:55.109Z,2025-04-02T21:28:53Z,5619146101,347,,5619146099,56,Back,5619146103,233,597,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149375,597,5,2,61,1,agh9ifb2mw3ivjusgedj7c3fe,0,67.4,101.5,2025-04-02T20:54:55.109Z,2025-04-02T21:28:54Z,5619145815,56,Left,5619146107,233,467,5619145817,347,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149445,468,1,2,61,15,4ku8o6uf87yd8iecdalipo6wd,1,35.5,0,2025-04-02T20:55:08.346Z,2025-04-02T20:55:09Z,5619146127,56,Back,5619146131,141,8.6,5619146129,140,34.7,5619146135,213,1.69,5619146125,107,,5619146133,212,6.9,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149451,469,1,2,61,16,4ku8o6uf87yd8iecdalipo6wd,1,34.7,8.6,2025-04-02T20:55:09.577Z,2025-04-02T20:55:12Z,5619146167,141,4.3,5619146163,140,31.9,5619146161,56,Back,5619146171,212,4.1,5619146175,213,3.92,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149463,470,1,2,61,19,4ku8o6uf87yd8iecdalipo6wd,1,26.7,5.6,2025-04-02T20:55:12.297Z,2025-04-02T20:55:16Z,5619146247,1,,5619146243,212,32.2,5619146241,141,43.9,5619146239,140,8.6,5619146245,213,2.2,5619146237,56,Back,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149473,471,1,2,61,23,4ku8o6uf87yd8iecdalipo6wd,1,9,44.5,2025-04-02T20:55:16.154Z,2025-04-02T20:55:20Z,5619146313,141,99.2,5619146319,1,,5619146309,56,Back,5619146317,213,1.23,5619146307,155,,5619146315,212,39.5,5619146311,140,21.6,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149499,472,1,2,61,26,4ku8o6uf87yd8iecdalipo6wd,1,21.1,96.5,2025-04-02T20:55:20.138Z,2025-04-02T20:55:28Z,5619146491,212,16.7,5619146487,141,96.6,5619146481,56,Back,5619146485,140,37,5619146495,213,0,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149503,473,4,2,61,33,4ku8o6uf87yd8iecdalipo6wd,1,30.2,89.4,2025-04-02T20:55:26.404Z,2025-04-02T20:55:31Z,5619146535,233,598,5619146519,265,,5619146513,13,,5619146515,56,Back,5619146521,285,,5619146517,152,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149489,598,4,2,61,33,agh9ifb2mw3ivjusgedj7c3fe,0,69.8,10.6,2025-04-02T20:55:26.405Z,2025-04-02T20:55:31Z,5619146473,286,,5619146469,152,,5619146541,233,473,5619146467,56,Right,5619146465,13,,5619146471,265,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149541,474,1,2,61,45,4ku8o6uf87yd8iecdalipo6wd,1,29.7,93.2,2025-04-02T20:55:38.873Z,2025-04-02T20:55:40Z,5619146731,213,4.08,5619146743,189,,5619146727,141,77.1,5619146729,212,13.5,5619146723,56,Back,5619146721,152,,5619146725,140,22.1,5619146719,5,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149545,475,1,2,61,47,4ku8o6uf87yd8iecdalipo6wd,1,21.9,77.1,2025-04-02T20:55:40.506Z,2025-04-02T20:55:42Z,5619146785,56,Back,5619146793,213,4.03,5619146789,141,43.1,5619146791,212,29.8,5619146787,140,4,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149549,476,1,2,61,49,4ku8o6uf87yd8iecdalipo6wd,1,4,43.1,2025-04-02T20:55:42.761Z,2025-04-02T20:55:44Z,5619146817,141,18.5,5619146821,213,4.85,5619146819,212,16.9,5619146813,56,Back,5619146815,140,6.2,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149561,477,1,2,61,50,4ku8o6uf87yd8iecdalipo6wd,1,6.2,18.5,2025-04-02T20:55:43.961Z,2025-04-02T20:55:48Z,5619146885,56,Back,5619146893,213,5.54,5619146887,140,14.4,5619146891,212,11.7,5619146889,141,6.8,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149567,478,3,2,61,53,4ku8o6uf87yd8iecdalipo6wd,0,14.6,6.4,2025-04-02T20:55:46.154Z,2025-04-02T21:40:05Z,5619146929,211,,5619146923,56,Back,5619146925,285,,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149571,599,1,2,61,54,agh9ifb2mw3ivjusgedj7c3fe,0,72.7,86.8,2025-04-02T20:55:47.757Z,2025-04-02T21:38:02Z,5619146951,140,74.8,5619146957,213,5.07,5619146949,56,Center,5619146955,212,6.2,5619146953,141,78.2,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149573,479,8,2,61,56,4ku8o6uf87yd8iecdalipo6wd,1,34.4,38,2025-04-02T20:55:50.083Z,2025-04-02T20:57:17Z,5619146959,56,Back,,,,,,,,,,,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149577,600,1,2,61,57,agh9ifb2mw3ivjusgedj7c3fe,1,74.4,77.2,2025-04-02T20:55:50.917Z,2025-04-02T21:38:03Z,5619146979,140,69.2,5619146983,212,10.7,5619146985,213,4.18,5619146981,141,63.6,5619146977,56,Center,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149579,601,49,2,61,58,agh9ifb2mw3ivjusgedj7c3fe,1,69.2,62.6,2025-04-02T20:55:52.118Z,2025-04-02T20:55:52Z,,,,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149581,602,1,2,61,59,agh9ifb2mw3ivjusgedj7c3fe,0,70.1,60.8,2025-04-02T20:55:52.532Z,2025-04-02T21:38:20Z,5619146989,56,Center,5619146995,212,7.6,5619146993,141,63.1,5619146991,140,77.2,5619204077,4,,5619146997,213,0.21,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149587,480,12,2,62,0,4ku8o6uf87yd8iecdalipo6wd,1,23.5,35,2025-04-02T20:55:53.417Z,2025-04-02T20:55:54Z,5619147029,212,1,5619147025,140,24.4,5619147023,56,Back,5619147027,141,35.6,5619147031,213,0.41,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149589,481,61,2,62,1,4ku8o6uf87yd8iecdalipo6wd,1,24.7,35.8,2025-04-02T20:55:54.658Z,2025-04-02T20:55:55Z,5619147033,56,Back,,,,,,,,,,,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149595,482,49,2,62,3,4ku8o6uf87yd8iecdalipo6wd,1,20.2,46.1,2025-04-02T20:55:56.394Z,2025-04-02T20:55:56Z,,,,,,,,,,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149599,603,83,2,62,3,agh9ifb2mw3ivjusgedj7c3fe,0,76.4,58.2,2025-04-02T20:55:56.501Z,2025-04-02T20:55:59Z,5619147161,399,548jzfl9higq44w9bgqvcjh05,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149605,483,1,2,62,3,4ku8o6uf87yd8iecdalipo6wd,1,20.2,46.1,2025-04-02T20:55:56.602Z,2025-04-02T20:55:57Z,5619147105,56,Back,5619147111,212,4.5,5619147113,213,0.77,5619147109,141,50.7,5619147107,140,23.3,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149611,484,1,2,62,4,4ku8o6uf87yd8iecdalipo6wd,1,23.3,50.7,2025-04-02T20:55:57.641Z,2025-04-02T20:55:58Z,5619147141,141,64.4,5619147139,140,8.5,5619147145,213,2.6,5619147143,212,18.1,5619147137,56,Back,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149631,485,1,2,62,5,4ku8o6uf87yd8iecdalipo6wd,1,8.5,64.5,2025-04-02T20:55:58.633Z,2025-04-02T20:56:06Z,5619147279,140,16.6,5619147285,213,1.06,5619147283,212,17.5,5619147277,56,Back,5619147281,141,87,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149643,486,1,2,62,13,4ku8o6uf87yd8iecdalipo6wd,1,34.9,92.1,2025-04-02T20:56:06.361Z,2025-04-02T20:56:09Z,5619147341,140,32.5,5619147339,56,Back,5619147345,212,6.3,5619147347,213,4.3,5619147343,141,83.6,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149647,487,1,2,62,15,4ku8o6uf87yd8iecdalipo6wd,1,43.5,86.6,2025-04-02T20:56:08.985Z,2025-04-02T20:56:10Z,5619147363,56,Back,5619147369,212,6.2,5619147365,140,49.3,5619147367,141,88.4,5619147371,213,0.2,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149651,488,50,2,62,16,4ku8o6uf87yd8iecdalipo6wd,1,47.9,87.6,2025-04-02T20:56:09.940Z,2025-04-02T21:39:51Z,5619147385,56,Back,5619148075,233,604,5619147977,286,,,,,,,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149655,604,7,2,62,16,agh9ifb2mw3ivjusgedj7c3fe,0,52.1,12.4,2025-04-02T20:56:09.941Z,2025-04-02T21:39:50Z,5619148071,233,488,5619147401,56,Right,5619147403,285,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149689,489,4,2,62,25,4ku8o6uf87yd8iecdalipo6wd,1,66.8,93.6,2025-04-02T20:56:18.452Z,2025-04-02T20:56:22Z,5619147639,286,,5619147635,152,,5619147633,56,Left,5619147641,233,605,5619147631,13,,5619147637,265,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149685,605,4,2,62,25,agh9ifb2mw3ivjusgedj7c3fe,0,33.2,6.4,2025-04-02T20:56:18.453Z,2025-04-02T20:56:23Z,5619147615,265,,5619147671,233,489,5619147611,56,Back,5619147613,152,,5619147609,13,,5619147617,285,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149835,490,27,2,63,2,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2025-04-02T20:56:55.386Z,2025-04-02T20:56:59Z,5619148507,41,Injury,5619148527,233,606,5619148509,53,9e7ybe0nsu3byq2tteey3zuy2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149821,606,27,2,63,2,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-02T20:56:55.386Z,2025-04-02T20:56:59Z,5619148541,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149931,491,28,2,63,36,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2025-04-02T20:57:29.570Z,2025-04-02T20:57:33Z,5619149067,55,490,5619149131,233,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149947,607,28,2,63,36,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-02T20:57:29.570Z,2025-04-02T20:57:33Z,5619149119,55,606,5619149139,233,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149959,492,1,2,63,42,4ku8o6uf87yd8iecdalipo6wd,0,67,93,2025-04-02T20:57:35.257Z,2025-04-02T20:57:37Z,5619149209,141,50.9,5619149197,2,,5619149211,212,38.3,5619149201,155,,5619149203,152,,5619149213,213,5.44,5619149199,5,,5619149207,140,91.2,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,5619149217,233,608,5619149205,56,Center,,5619149215,1,5619149229,189,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795149955,608,11,2,63,42,agh9ifb2mw3ivjusgedj7c3fe,1,9.3,48.1,2025-04-02T20:57:35.573Z,2025-04-02T20:57:37Z,5619149227,233,492,5619149179,56,Back,5619149181,88,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149961,609,1,2,63,45,agh9ifb2mw3ivjusgedj7c3fe,1,13.5,55.1,2025-04-02T20:57:38.597Z,2025-04-02T20:57:39Z,5619149231,123,,5619149237,141,21,5619149247,287,,5619149233,56,Back,5619149239,212,28.1,5619149235,140,28.6,5619149241,213,5.31,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149983,610,1,2,63,53,agh9ifb2mw3ivjusgedj7c3fe,1,28.8,29.7,2025-04-02T20:57:46.309Z,2025-04-02T20:57:49Z,5619149369,140,19.3,5619149373,212,26.3,5619149375,213,1.96,5619149371,141,65.5,5619149367,56,Back,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149995,611,1,2,63,55,agh9ifb2mw3ivjusgedj7c3fe,1,20.7,69,2025-04-02T20:57:49.028Z,2025-04-02T20:57:52Z,5619149419,141,89.6,5619149421,212,14.2,5619149417,140,23.1,5619149415,56,Back,5619149423,213,1.39,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795149999,612,1,2,63,59,agh9ifb2mw3ivjusgedj7c3fe,0,23.5,90.6,2025-04-02T20:57:52.614Z,2025-04-02T20:57:53Z,5619149451,212,20.7,5619149447,140,43,5619149443,155,,5619149449,141,85.9,5619149445,56,Back,5619149453,213,6.13,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795150001,493,61,2,64,1,4ku8o6uf87yd8iecdalipo6wd,0,59.9,21.7,2025-04-02T20:57:54.489Z,2025-04-02T20:57:54Z,5619149455,56,Center,,,,,,,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795150013,613,1,2,64,2,agh9ifb2mw3ivjusgedj7c3fe,1,51.6,66.7,2025-04-02T20:57:55.268Z,2025-04-02T20:57:59Z,5619149525,212,13.6,5619149519,56,Back,5619149521,140,44.8,5619149523,141,49.6,5619149527,213,4.16,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795150017,614,50,2,64,5,agh9ifb2mw3ivjusgedj7c3fe,1,53,46.6,2025-04-02T20:57:58.871Z,2025-04-02T21:39:51Z,5619149545,56,Center,5619149587,233,494,5619149547,286,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795150023,494,7,2,64,5,4ku8o6uf87yd8iecdalipo6wd,1,47,53.4,2025-04-02T20:57:58.872Z,2025-04-02T21:39:51Z,5619149569,56,Back,5619149573,233,614,5619149571,285,,,,,,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795150025,495,49,2,64,7,4ku8o6uf87yd8iecdalipo6wd,1,33.6,56.3,2025-04-02T20:58:00.426Z,2025-04-02T20:58:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795150035,496,1,2,64,8,4ku8o6uf87yd8iecdalipo6wd,0,35.4,57,2025-04-02T20:58:01.178Z,2025-04-02T20:58:03Z,5619149633,213,5.66,5619149629,141,33.8,5619149625,56,Center,5619149627,140,56.4,5619149631,212,27.1,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795150039,615,1,2,64,9,agh9ifb2mw3ivjusgedj7c3fe,1,43,67.2,2025-04-02T20:58:02.916Z,2025-04-02T20:58:04Z,5619149671,141,51,5619149667,56,Back,5619149669,140,47.1,5619149675,213,5.08,5619149673,212,11.8,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795150043,616,49,2,64,10,agh9ifb2mw3ivjusgedj7c3fe,1,47.1,51,2025-04-02T20:58:04.004Z,2025-04-02T20:58:04Z,,,,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795150067,617,1,2,64,11,agh9ifb2mw3ivjusgedj7c3fe,1,47.2,48.1,2025-04-02T20:58:04.436Z,2025-04-02T20:58:11Z,5619149827,141,41.6,5619149831,213,5.67,5619149825,140,53.2,5619149829,212,7.7,5619149823,56,Center,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795150075,618,1,2,64,18,agh9ifb2mw3ivjusgedj7c3fe,1,68.1,20.9,2025-04-02T20:58:11.541Z,2025-04-02T20:58:13Z,5619149867,56,Center,5619149871,141,23.1,5619149873,212,2.8,5619149875,213,0.55,5619149869,140,70.4,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795150079,619,3,2,64,20,agh9ifb2mw3ivjusgedj7c3fe,0,70.2,26.7,2025-04-02T20:58:13.733Z,2025-04-02T21:39:52Z,5619149907,286,,5619149979,233,497,5619149905,56,Center,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795150091,497,7,2,64,20,4ku8o6uf87yd8iecdalipo6wd,1,29.8,73.3,2025-04-02T20:58:13.734Z,2025-04-02T21:39:51Z,5619149971,56,Back,5619149975,233,619,5619149973,285,,,,,,,,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
